Place_name,Score,review,Link,Addr,Lat,Lng,Phone,Subcategory
피카소거리,0.0,0,https://place.map.kakao.com/27454873,서울 마포구 서교동,37.5551093133848,126.91459072348,,"관광,명소"
포인트제주,0.0,0,https://place.map.kakao.com/23254778,서울 마포구 월드컵북로4길 77 ANT빌딩,37.5593899313277,126.922668197194,,"관광,명소"
해적당,0.0,0,https://place.map.kakao.com/1948441072,서울 마포구 와우산로17길 14 Pirate Party Korea,37.5503614219215,126.922159793307,010-5657-8243,전망대
망리단길,1.9,31,https://place.map.kakao.com/1852962598,서울 마포구 망원동,37.5567856576915,126.901347294861,,테마거리
성산,4.3,4,https://place.map.kakao.com/7942585,서울 마포구 성산동,37.5628827605388,126.909284812172,,산
성미약수터,0.0,0,https://place.map.kakao.com/1981921968,서울 마포구 성산동 산 11-61,37.561434059436,126.914739922092,,"샘터,약수터"
평화의소녀상,5.0,1,https://place.map.kakao.com/1325911748,서울 마포구 월드컵북로11길 20 전쟁과 여성인권 박물관내,37.5600976273155,126.914887108093,,동상
기공수련원,0.0,0,https://place.map.kakao.com/1130361124,서울 마포구 성미산로 14,37.5581026729301,126.909833179606,,"관광,명소"
망원정 터,5.0,7,https://place.map.kakao.com/11080730,서울 마포구 동교로8안길 23,37.5498786285989,126.904549007072,,문화유적
홍대벽화거리,3.5,2,https://place.map.kakao.com/27055301,서울 마포구 상수동 88-23,37.549394545436,126.924213936518,,테마거리
포은정몽주선생상,0.0,0,https://place.map.kakao.com/10872836,서울 마포구 합정동,37.5516618139959,126.911756414276,,동상
더블엠벽화,0.0,0,https://place.map.kakao.com/11951771,서울 마포구 포은로 49 201호,37.551946564453,126.906760728614,,"그림,벽화"
와우산,4.8,1,https://place.map.kakao.com/25325255,서울 마포구 와우산로30길 87,37.5513596127654,126.928533121415,,산
피카소거리,0.0,0,https://place.map.kakao.com/27454924,서울 마포구 와우산로 94,37.5525192523979,126.924990619497,,"관광,명소"
당인동부군당,0.0,0,https://place.map.kakao.com/7814471,서울 마포구 독막로12안길 25-20,37.5466835605467,126.920692084095,,"사당,제단"
빚다도예공방 홍대점,5.0,11,https://place.map.kakao.com/26537684,서울 마포구 와우산로 32 지하 1층,37.547318243364,126.923174391235,070-7533-3829,"도자기,도예촌"
홍제천,0.0,7,https://place.map.kakao.com/25731036,서울 마포구 성산동,37.5628827605388,126.909284812172,,하천
망원 초록길,5.0,1,https://place.map.kakao.com/14080198,서울 마포구 망원동 218-7,37.5513532531764,126.902734755,,도보여행
브라이트룸,5.0,0,https://place.map.kakao.com/772925094,서울 마포구 월드컵로25길 79 1층 안채,37.5574917951463,126.903339626827,02-6053-4224,"도자기,도예촌"
서울도보관광코스 한강~절두산코스,0.0,1,https://place.map.kakao.com/26563970,,37.5574917951463,126.903339626827,,
절두산순교성지 김대건동상,3.8,1,https://place.map.kakao.com/8693450,서울 마포구 합정동,37.5516618139959,126.911756414276,,동상
서울 양화나루와 잠두봉 유적,0.0,1,https://place.map.kakao.com/8422116,서울 마포구 토정로 6,37.5441354407025,126.911793575318,,종교유적지
당인동 마을숲,3.0,0,https://place.map.kakao.com/1704017993,서울 마포구 당인동 27-9,37.5453978123067,126.920123468675,,숲
박순집의묘와묘비,0.0,0,https://place.map.kakao.com/1663122519,서울 마포구 합정동 72-5,37.5433710522462,126.914764230649,,"릉,묘,총"
투에스에이치,0.0,0,https://place.map.kakao.com/1804832128,서울 마포구 성지5길 5-15,37.5463863326372,126.914014622988,,"관광,명소"
홍대예술의거리 나들길,0.0,0,https://place.map.kakao.com/26563572,,37.5463863326372,126.914014622988,,
창전동부군당,0.0,1,https://place.map.kakao.com/8084769,서울 마포구 창전동 437-3,37.5497651339731,126.928711520331,,"사당,제단"
공민왕사당,5.0,6,https://place.map.kakao.com/8236081,서울 마포구 창전동 446-5,37.5484853062937,126.928629564543,,"사당,제단"
새터산,5.0,0,https://place.map.kakao.com/620995206,서울 마포구 성산동 산 37-1,37.5665701963811,126.905744733255,,산
홍대땡땡거리,4.7,4,https://place.map.kakao.com/799401130,서울 마포구 와우산로35길 50-4,37.5565346774855,126.928391464019,,테마거리
104고지전적비,5.0,1,https://place.map.kakao.com/26169961,서울 서대문구 성산로13길 35-1,37.5676531764324,126.926089027235,,"탑,비석"
여의도 인증센터,4.0,3,https://place.map.kakao.com/1328491849,서울 영등포구 여의도동 81-8,37.5349235751577,126.913193926769,1577-4359,자전거여행
선유도공원 선유도전망대,5.0,2,https://place.map.kakao.com/18164946,서울 영등포구 선유로 343,37.5423832345578,126.901819342041,,전망대
신촌이대거리,5.0,1,https://place.map.kakao.com/12576867,서울 서대문구 창천동,37.5586862112856,126.934193637741,,먹자골목
여의서로,4.1,26,https://place.map.kakao.com/8003939,,37.5586862112856,126.934193637741,,
평화의공원 난지연못,0.0,3,https://place.map.kakao.com/17562775,서울 마포구 성산동,37.5628827605388,126.909284812172,,호수
스타광장,4.0,0,https://place.map.kakao.com/1846396457,서울 서대문구 창천동,37.5586862112856,126.934193637741,,광장
밤섬,4.2,4,https://place.map.kakao.com/8319957,서울 영등포구 여의도동 84-3,37.5384926311312,126.929141012998,02-3780-0793,섬(내륙)
홍제천,0.0,2,https://place.map.kakao.com/25731035,서울 마포구 상암동,37.5783209050878,126.894689433213,,하천
연희궁터,0.0,0,https://place.map.kakao.com/8501331,서울 서대문구 연희동 194,37.5783209050878,126.894689433213,,문화유적
신촌피아노거리,4.8,0,https://place.map.kakao.com/2011201584,서울 서대문구 창천동 30-16,37.5555016867859,126.936758684436,,테마거리
선유도공원 시간의정원,0.0,4,https://place.map.kakao.com/17559123,서울 영등포구 선유로 343,37.5423832345578,126.901819342041,,"수목원,식물원"
밤을 걷는 밤 18화(선유도공원),4.7,0,https://place.map.kakao.com/55626050,,37.5423832345578,126.901819342041,,
연세대학교 백양로,5.0,0,https://place.map.kakao.com/27179189,서울 서대문구 연세로 50,37.5638064365127,126.942930940634,,테마거리
양화한강공원 양화안내센터,4.0,2,https://place.map.kakao.com/27601559,서울 영등포구 노들로 221,37.538227498425,126.902404444577,02-3780-0581,관광안내소
연세로,4.0,2,https://place.map.kakao.com/7998456,서울 서대문구 창천동,37.5586862112856,126.934193637741,,테마거리
장희빈 우물,5.0,1,https://place.map.kakao.com/782440716,서울 서대문구 연희로15길 74,37.5704854534118,126.929172406604,,"샘터,약수터"
양화안내센터,0.0,0,https://place.map.kakao.com/69671364,서울 영등포구 노들로 221,37.538227498425,126.902404444577,02-2631-8290,관광안내소
선유도공원 온실,0.0,1,https://place.map.kakao.com/17556503,서울 영등포구 선유로 343,37.5423832345578,126.901819342041,,"수목원,식물원"
선유도 공원 수생식물원,0.0,0,https://place.map.kakao.com/17562795,서울 영등포구 선유로 343,37.5423832345578,126.901819342041,,"수목원,식물원"
봉원천,0.0,0,https://place.map.kakao.com/27416350,서울 마포구 신정동 145-3,37.5440341218566,126.929866417282,,하천
서강대학교 알바트로스탑,5.0,0,https://place.map.kakao.com/17568509,서울 마포구 백범로 35,37.5514693075541,126.943024997981,,"탑,비석"
신촌 토끼굴,4.3,1,https://place.map.kakao.com/1643208823,서울 서대문구 대신동 143-28,37.5603962395827,126.940885647877,,"관광,명소"
샤이니숲,3.9,0,https://place.map.kakao.com/27170095,서울 영등포구 여의도동 82-9,37.5332549849067,126.920179866526,,숲
노고산,4.8,0,https://place.map.kakao.com/25196835,서울 마포구 대흥동 산 1-30,37.553061615751,126.942415045813,,산
월드컵기념광장,0.0,0,https://place.map.kakao.com/8036868,서울 마포구 성산동 390-1,37.5637600690362,126.89637727448,,광장
당산역구름다리,0.0,0,https://place.map.kakao.com/1441087992,서울 영등포구 당산동,37.5402584246454,126.902165652703,,"관광,명소"
선유도공원 자생습초지,0.0,0,https://place.map.kakao.com/17559015,서울 영등포구 양화동 56,37.5402584246454,126.902165652703,,"수목원,식물원"
박시환숲,0.0,0,https://place.map.kakao.com/27376150,서울 마포구 증산로 32,37.564133892331,126.89244828144,,숲
당산동부군당,3.7,0,https://place.map.kakao.com/10464576,서울 영등포구 당산로54길 32,37.533504210777,126.905990919909,,"사당,제단"
난지도길,3.0,0,https://place.map.kakao.com/27015192,서울 마포구 성산동,37.5628827605388,126.909284812172,,드라이브코스
