Place_name,Score,review,Link,Addr,Lat,Lng,Phone,Subcategory
다우하우스 1호점,0.0,3,https://place.map.kakao.com/232194220,서울 마포구 와우산로29나길 12,37.5548788924608,126.928058736909,010-8676-6858,게스트하우스
제리블라썸,0.0,0,https://place.map.kakao.com/1493680046,서울 마포구 와우산로33길 8,37.5554032526923,126.929973237728,070-8285-5753,게스트하우스
트윈판다,0.0,1,https://place.map.kakao.com/1933212544,서울 마포구 와우산로29라길 22-3,37.5548905521146,126.926509167923,010-5874-4039,게스트하우스
펌킨게스트하우스,0.0,1,https://place.map.kakao.com/22839213,서울 마포구 홍익로 3-13,37.5527569263075,126.923293181831,02-333-2231,게스트하우스
서울맨션게스트하우스,0.0,3,https://place.map.kakao.com/1553118562,서울 마포구 양화로23길 4-21,37.5594841751017,126.926042544761,,게스트하우스
모노하우스 홍대5호점,5.0,1,https://place.map.kakao.com/1117999516,서울 마포구 와우산로 162-8,37.5549600440929,126.930877222493,02-3141-6665,게스트하우스
바로아토,5.0,1,https://place.map.kakao.com/27150298,서울 마포구 동교로 212-22,37.5592697688586,126.924384569466,02-3144-2122,게스트하우스
미시간하우스&펍,0.0,4,https://place.map.kakao.com/81722740,서울 마포구 와우산로29가길 54-6,37.5540392093212,126.926669914847,02-337-0179,게스트하우스
빙고호스텔,0.0,0,https://place.map.kakao.com/1010638756,서울 마포구 신촌로2안길 42 2층,37.5567428579938,126.929221745125,,게스트하우스
페니스하우스,5.0,2,https://place.map.kakao.com/1169225745,서울 마포구 와우산로29라길 17,37.5550035376085,126.927237209888,,게스트하우스
바로아토 2호점,0.0,2,https://place.map.kakao.com/1752348323,서울 마포구 동교로25길 26-14,37.5587080020805,126.921628567363,02-3144-2122,게스트하우스
우와게스트하우스,5.0,1,https://place.map.kakao.com/22424266,서울 마포구 월드컵북로6길 96,37.5602868712288,126.923078342309,02-326-0706,게스트하우스
블루게스트하우스,0.0,0,https://place.map.kakao.com/11421106,서울 마포구 동교로 140-8,37.5548762554791,126.917677542069,070-7692-9484,게스트하우스
망고게스트하우스,0.0,0,https://place.map.kakao.com/20058371,서울 마포구 독막로9길 37-4,37.5500810991008,126.920369811097,,게스트하우스
한강모텔,0.0,0,https://place.map.kakao.com/20749367,서울 마포구 신촌로18길 15,37.5548484498899,126.93507341987,02-325-8236,"여관,모텔"
딥서울게스트하우스,0.0,0,https://place.map.kakao.com/374851388,서울 마포구 양화로23길 16-4,37.5593227186351,126.925472847096,02-6080-4005,게스트하우스
잠자는딸기,0.0,2,https://place.map.kakao.com/17014498,서울 마포구 와우산로38길 24 1층,37.5550488240104,126.931861743288,070-7913-7486,게스트하우스
시오스테이 레지던스,4.0,0,https://place.map.kakao.com/1639403118,서울 마포구 와우산로29길 26-31 301호,37.5554946251674,126.928637819185,,게스트하우스
마루,0.0,0,https://place.map.kakao.com/26873800,서울 마포구 독막로7길 27 아산빌딩 6층,37.5491424478004,126.91905754381,,게스트하우스
헤이마게스트하우스,0.0,1,https://place.map.kakao.com/1970946914,서울 마포구 와우산로29마길 15-7,37.5552621423269,126.926829648623,010-7618-8861,게스트하우스
NG하우스,0.0,2,https://place.map.kakao.com/1863234271,서울 마포구 신촌로2안길 40 3층,37.5568078429449,126.929109979547,010-5333-3047,게스트하우스
클레오,4.0,1,https://place.map.kakao.com/1648425842,서울 마포구 연희로 27,37.5613827829711,126.926664642153,,호텔
다올 게스트하우스,1.0,2,https://place.map.kakao.com/1425299078,서울 마포구 동교로 212-26,37.5593416401957,126.924481265072,02-3143-6080,게스트하우스
서울 룩스게스트하우스,0.0,0,https://place.map.kakao.com/915069877,서울 마포구 와우산로 156,37.554856243109,126.930406747349,,펜션
테이크1&패밀리하우스,5.0,0,https://place.map.kakao.com/18949771,서울 마포구 월드컵북로4길 90,37.5595874506743,126.923391210662,,게스트하우스
나루게스트하우스,5.0,0,https://place.map.kakao.com/1583427105,서울 마포구 양화로12길 8-12,37.5514038183224,126.917948209793,,게스트하우스
에이블게스트하우스,4.0,0,https://place.map.kakao.com/25143453,서울 마포구 와우산로29마길 7-5,37.5555572660625,126.926905639006,,게스트하우스
어반우드,,1,https://place.map.kakao.com/22893961,서울 마포구 와우산로29마길 5 3층,37.5557344007179,126.92690331569,070-8613-0062,게스트하우스
88호스텔,5.0,0,https://place.map.kakao.com/22629162,서울 마포구 와우산로29라길 22-3,37.5548905521146,126.926509167923,,게스트하우스
다우하우스2,0.0,1,https://place.map.kakao.com/482815337,"서울 마포구 신촌로2안길 14 3,4층",37.5548905521146,126.926509167923,,게스트하우스
서울와이즈게스트하우스,0.0,1,https://place.map.kakao.com/15769699,서울 마포구 월드컵북로6길 82-7,37.559816826392,126.922810136357,02-335-6550,게스트하우스
버틀러리 올스위츠점,0.0,1,https://place.map.kakao.com/387334954,서울 마포구 동교로 149-14,37.5557384742913,126.918274603784,,게스트하우스
레이지폭스게스트하우스,0.0,2,https://place.map.kakao.com/26458405,서울 마포구 양화로7길 66 3층,37.5535932208395,126.913992197252,02-324-2413,게스트하우스
모스트스테이,0.0,4,https://place.map.kakao.com/27440960,서울 마포구 동교로17안길 38-5,37.5560374005685,126.918369230502,,게스트하우스
이슈서울 게스트하우스,0.0,4,https://place.map.kakao.com/27547199,서울 마포구 동교로 110,37.5545218832128,126.914245653657,,게스트하우스
돌마게스트하우스,0.0,0,https://place.map.kakao.com/426239345,서울 마포구 동교로23길 32 엠페로빌딩 5층,37.5574274745215,126.920104178466,02-336-8518,게스트하우스
룩스게스트하우스,0.0,2,https://place.map.kakao.com/360447587,서울 마포구 와우산로 156 5층,37.554856243109,126.930406747349,,게스트하우스
퀸하우스,0.0,0,https://place.map.kakao.com/1856690199,서울 마포구 동교로 153-5,37.5558397731267,126.918835835814,02-336-6661,게스트하우스
리안게스트하우스,0.0,1,https://place.map.kakao.com/27419291,서울 마포구 어울마당로 144,37.5562013624141,126.92585135552,070-7719-2421,게스트하우스
트래블벅스,4.5,0,https://place.map.kakao.com/14559741,서울 마포구 양화로 136,37.5548418082525,126.921606360324,,호텔
